Selected,LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,xx,Default
1,1331095006,SIRCLE SOCCER SPORTS L.L.C.,SYLMAR,CA,91342,CAPITAL ONE NATL ASSOC,VA,532292,16596,2005,58,1,1,0,1,1,1,N,N,18469,16648,35000,0,CHGOFF,32141,35000,17500,0,0,0.5,0,1740,18388,1
0,1331255006,"MWISE, Inc.",WOODLAND HILLS,CA,91364,BANK OF AMERICA NATL ASSOC,NC,531320,16596,2005,36,3,1,0,3,1,1,N,N,18172,16679,187000,0,CHGOFF,93700,100000,50000,0,0,0.5,1,1080,17759,1
0,1333125006,NINA N SARYAN IHMUD DBA STAR V,SAN BERNARDINO,CA,92411,CAPITAL ONE NATL ASSOC,VA,532230,16597,2005,63,12,1,0,12,1,1,N,N,18477,16648,50000,0,CHGOFF,45747,50000,25000,0,0,0.5,0,1890,18538,1
1,1335966000,PROPERTY PERCEPTIONS,MANTECA,CA,95337,WELLS FARGO BANK NATL ASSOC,SD,531210,16873,2006,41,1,1,1,1,1,1,Y,N,17514,16921,51751,0,CHGOFF,29638,30000,15000,0,0,0.5,0,1230,18151,1
1,1337275002,"M&B Realty Investments, LLC",BEVERLY HILLS,CA,90211,BANK OF AMERICA NATL ASSOC,NC,531210,16601,2005,84,3,2,0,3,1,1,N,N,,16617,50000,0,P I F,0,50000,25000,1,0,0.5,0,2520,19137,0
1,1338134001,RAZ MA TAZ VIDEO,CLOVIS,CA,93611,CALIFORNIA BANK & TRUST,CA,532230,13676,1997,300,6,1,0,0,1,0,0,N,,14425,302000,0,P I F,0,302000,226500,0,1,0.75,0,9000,23425,0
1,1339455001,"WESTERN AMERICA PROPERTIES, IN",MANHATTAN BEACH,CA,90266,CAPITAL ONE NATL ASSOC,VA,531311,16602,2005,84,80,1,0,80,1,1,N,N,,16648,50000,0,P I F,0,50000,25000,0,0,0.5,0,2520,19168,0
1,1340535009,"Mathis & Associates, Inc.",ROSEVILLE,CA,95678,BANK OF AMERICA NATL ASSOC,NC,531210,16603,2005,55,3,1,0,3,1,1,T,N,17577,16679,109000,0,CHGOFF,44496,50000,25000,0,0,0.5,0,1650,18329,1
0,1345845007,"Whizdom Group, Inc.",NORTH HOLLYWOOD,CA,91601,BANK OF AMERICA NATL ASSOC,NC,531210,16607,2005,84,1,1,0,1,1,1,Y,N,,16617,92446,0,P I F,0,31000,15500,0,0,0.5,0,2520,19137,0
0,1346505001,"Turnbloom & Associates, Incorp",PLEASANT HILL,CA,94523,BANK OF AMERICA NATL ASSOC,NC,531210,16608,2005,84,6,1,0,6,1,1,Y,N,,16801,55000,0,P I F,0,50000,25000,0,0,0.5,0,2520,19321,0
1,1350935004,Star Wheels,CHINO HILLS,CA,91709,BANK OF AMERICA NATL ASSOC,NC,531190,16610,2005,41,2,1,0,2,1,1,N,N,17987,16648,81475,0,CHGOFF,51609,52500,26250,0,0,0.5,1,1230,17878,1
0,1364005008,"Hans Strom, Inc. dba Strom Com",San Diego,CA,92101,CALIFORNIA BANK & TRUST,CA,531210,16623,2005,84,5,1,1,5,0,1,Y,N,,16648,93000,0,P I F,0,50000,25000,0,0,0.5,0,2520,19168,0
1,1366035010,VMD ROYAL REAL ESTATE CO.,MORENO VALLEY,CA,92553,BANK OF AMERICA NATL ASSOC,NC,531210,16624,2005,36,5,1,0,5,0,1,N,N,,16648,20000,0,P I F,0,20000,10000,0,0,0.5,1,1080,17728,0
0,1368895003,Long Tzong Syiau dba Champion,SAN GABRIEL,CA,91776,BANK OF AMERICA NATL ASSOC,NC,531120,16628,2005,84,3,1,3,3,0,1,Y,N,,16648,69500,0,P I F,0,50000,25000,0,0,0.5,0,2520,19168,0
0,1388235001,Woodward Childs,CAPITOLA,CA,95010,BANK OF AMERICA NATL ASSOC,NC,531210,16643,2005,53,2,1,2,2,0,1,T,N,17752,16679,44750,0,CHGOFF,25000,25000,12500,0,0,0.5,0,1590,18269,1
0,1390235000,Pine Idyllwild LLC,IDYLLWILD,CA,92549,BANK OF AMERICA NATL ASSOC,NC,531312,16644,2005,84,5,2,0,5,0,1,Y,N,,16740,21500,0,P I F,0,10000,5000,1,0,0.5,0,2520,19260,0
0,1390566001,Auchante Inc,BELL GARDENS,CA,90201,BANCO POPULAR NORTH AMERICA,NY,531210,16877,2006,73,31,1,69,31,69149,1,Y,N,,17225,150000,0,P I F,0,150000,75000,0,0,0.5,0,2190,19415,0
0,1391595005,Mega Video,OAKLAND,CA,94606,BANK OF AMERICA NATL ASSOC,NC,532230,16645,2005,4,2,1,1,2,0,1,Y,N,19372,16679,20505,0,CHGOFF,3783,10000,5000,0,0,0.5,0,120,16799,1
0,1392415010,"Three Amigos Realty, Inc., dba",La Habra,CA,90631,PACIFIC CITY BANK,CA,531210,16645,2005,300,21,2,0,21,0,1,N,N,,16679,1240000,0,P I F,0,1240000,930000,1,1,0.75,0,9000,25679,0
1,1394315008,ACME SAFETY & SUPPLY CORPORATI,San Diego,CA,92110,CALIFORNIA BANK & TRUST,CA,532490,16646,2005,84,21,1,50,50,0,1,N,N,,16679,140000,0,P I F,0,140000,70000,0,0,0.5,0,2520,19199,0
1,1394325000,ACME SAFETY & SUPPLY CORPORATI,San Diego,CA,92110,CALIFORNIA BANK & TRUST,CA,532490,16646,2005,84,21,1,50,50,0,1,Y,N,,17286,22964,0,P I F,0,10000,5000,0,0,0.5,0,2520,19806,0
1,1406965002,A&M Video,HEMET,CA,92544,TELESIS COMMUNITY CU,CA,532230,16657,2005,78,2,1,2,2,0,1,N,N,18148,16832,100000,0,CHGOFF,48904,100000,85000,0,0,0.85,0,2340,19172,1
0,1408404006,WARFIELD ENTERPRISES INC.,CATHEDRAL CITY,CA,92234,U.S. BANK NATIONAL ASSOCIATION,OH,531110,13705,1997,300,9,1,0,0,1,0,0,N,,13757,257000,0,P I F,0,257000,192750,0,1,0.75,0,9000,22757,0
0,1409105008,"Pro Listing Realty Group, Inc.",LOS ANGELES,CA,90004,BANK OF AMERICA NATL ASSOC,NC,531210,16658,2005,84,1,2,1,1,0,1,Y,N,,16832,65000,0,P I F,0,50000,25000,1,0,0.5,0,2520,19352,0
0,1416315010,"AME Property Management, Inc.",PLAYA DEL REY,CA,90293,BANK OF AMERICA NATL ASSOC,NC,531311,16664,2005,59,5,2,0,5,0,1,Y,N,17507,16709,24046,0,CHGOFF,20000,20000,10000,1,0,0.5,0,1770,18479,1
0,1419365009,The Korby Marks Intellectual P,INGLEWOOD,CA,90303,BANK OF AMERICA NATL ASSOC,NC,531311,16666,2005,63,2,2,0,2,0,1,Y,N,17416,16740,5000,0,CHGOFF,4299,5000,2500,1,0,0.5,0,1890,18630,1
1,1424025006,DAVID R. CLARK DBA WESTWOOD IN,CORONA,CA,92883,CAPITAL ONE NATL ASSOC,VA,531210,16671,2005,51,5,1,1,5,0,1,N,N,17757,16709,50000,0,CHGOFF,40042,50000,25000,0,0,0.5,0,1530,18239,1
1,1426646004,MUNOZ DEVELOPMENT LLC,PASADENA,CA,91106,JPMORGAN CHASE BANK NATL ASSOC,IL,531210,16881,2006,54,3,1,2,3,1,2,Y,N,17861,16921,43509,0,CHGOFF,28987,30000,15000,0,0,0.5,0,1620,18541,1
1,1426866000,CHEM MARK OF LONG BEACH INC,RIVERSIDE,CA,92501,CDC SMALL BUS. FINAN CORP,CA,532490,16881,2006,240,20,1,3,0,1,1,0,N,,17029,105000,0,P I F,0,105000,105000,0,1,1,0,7200,24229,0
0,1430295002,Universal Properties & Financi,CANOGA PARK,CA,91303,BANK OF AMERICA NATL ASSOC,NC,531390,16673,2005,44,13,1,0,13,0,1,N,N,17961,16709,45000,0,CHGOFF,44239,45000,22500,0,0,0.5,1,1320,18029,1
1,1441105008,Kirschners Box Supply,SAN BERNARDINO,CA,92404,BANK OF AMERICA NATL ASSOC,NC,532120,16681,2005,84,1,1,0,1,0,1,Y,N,,16709,61483,0,P I F,0,45000,22500,0,0,0.5,0,2520,19229,0
1,1454584004,VIDEO EXPRESS/BLUEPRINT EXPRES,GROVER BEACH,CA,93433,MUFG UNION BANK NATL ASSOC,CA,532230,13727,1997,120,7,1,0,0,1,0,0,N,,13787,140000,0,P I F,0,140000,105000,0,0,0.75,0,3600,17387,0
0,1454865001,"Johal & Mohiuddin Investments,",SAN FRANCISCO,CA,94104,U.S. BANK NATIONAL ASSOCIATION,OH,531311,16693,2005,84,3,2,0,3,0,1,Y,N,,16709,70112,0,P I F,0,20000,10000,1,0,0.5,0,2520,19229,0
0,1460875000,"Atlas Marketing Group, Inc.",SACRAMENTO,CA,95821,U.S. BANK NATIONAL ASSOCIATION,OH,531311,16698,2005,61,1,1,1,2,0,1,Y,N,17933,17197,53450,0,CHGOFF,19077,25000,12500,0,0,0.5,0,1830,19027,1
0,1465705005,"Genshare Acquisition, Inc.",Citrus Heights,CA,95621,"PNC BANK, NATIONAL ASSOCIATION",DE,531390,16700,2005,22,1,2,9,10,0,2,Y,N,18052,16709,74432,0,CHGOFF,39184,40000,20000,1,0,0.5,0,660,17369,1
1,1469696008,HANSON & FITCH INC,SALINAS,CA,93905,WELLS FARGO BANK NATL ASSOC,CA,532490,16884,2006,120,6,1,0,6,1,1,0,N,,16952,825000,0,P I F,0,825000,618750,0,0,0.75,0,3600,20552,0
1,1472284001,AJAX RENT A CAR,LOS ANGELES,CA,90004,WILSHIRE BANK,CA,532111,13737,1997,300,7,1,0,0,1,0,0,N,,13910,720000,0,P I F,0,720000,540000,0,1,0.75,0,9000,22910,0
0,1476505010,SHAUN D. IRONS DBA IRONS' APPR,BENICIA,CA,94510,CAPITAL ONE NATL ASSOC,VA,531320,16707,2005,49,2,1,2,2,0,1,N,N,18533,16740,50000,0,CHGOFF,38036,50000,25000,0,0,0.5,0,1470,18210,1
1,1477895002,Monica & Jim DePriest dba: Vid,REEDLEY,CA,93654,BANK OF THE SIERRA,CA,532230,16707,2005,60,2,1,2,2,0,1,N,N,,16801,10800,0,P I F,0,10800,9180,0,0,0.85,0,1800,18601,0
0,1483255005,Sepan Hall,LOS ANGELES,CA,90039,BANK OF AMERICA NATL ASSOC,NC,531120,16712,2006,7,1,1,0,1,0,1,N,N,19136,16770,45000,0,CHGOFF,43770,45000,22500,0,0,0.5,0,210,16980,1
1,1488884009,ADVANCED MANAGEMENT COMPANY,LAKE FOREST,CA,92630,MERRILL LYNCH BANK USA,UT,531110,13744,1997,300,130,1,0,0,1,0,0,N,,13787,369000,0,P I F,0,369000,276750,0,1,0.75,0,9000,22787,0
1,1496985000,Deborah Monteleone,AUBURN,CA,95603,U.S. BANK NATIONAL ASSOCIATION,OH,531390,16722,2006,39,1,2,0,1,0,1,Y,N,18299,16740,62267,0,CHGOFF,23950,24000,12000,1,0,0.5,1,1170,17910,1
0,1499135009,"MARIA FISCHER, INC.",CARLSBAD,CA,92009,U.S. BANK NATIONAL ASSOCIATION,OH,531390,16723,2006,84,1,1,0,1,0,1,Y,N,,16740,50000,0,P I F,0,50000,25000,0,0,0.5,0,2520,19260,0
0,1499685010,"John Altamura and Associates,",MANHATTAN BEACH,CA,90266,BANK OF AMERICA NATL ASSOC,NC,531210,16723,2006,84,1,1,0,1,0,1,Y,N,,16770,329825,0,P I F,0,100000,50000,0,0,0.5,0,2520,19290,0
0,1499785005,SHELLEY H. RABY DBA SHELLEY RA,ONTARIO,CA,91762,CAPITAL ONE NATL ASSOC,VA,531210,16726,2006,84,1,1,3,1,0,1,N,N,,16770,50000,0,P I F,0,50000,25000,0,0,0.5,0,2520,19290,0
0,1504496003,REGAL REAL ESTATE INVESTMENT C,WALNUT,CA,91789,JPMORGAN CHASE BANK NATL ASSOC,NV,531210,16887,2006,84,5,1,0,5,1,2,Y,N,,16921,98863,0,P I F,0,50000,25000,0,0,0.5,0,2520,19441,0
0,1512516007,HELPING HANDS MEDICAL SUPPLIES,THOUSAND OAKS,CA,91362,JPMORGAN CHASE BANK NATL ASSOC,IL,532291,16888,2006,84,5,1,2,5,1,2,Y,N,,16921,83768,0,P I F,0,30000,15000,0,0,0.5,0,2520,19441,0
1,1512635001,WAYNE R. GOLDMAN DBA US HOMES,NEWPORT BEACH,CA,92660,CAPITAL ONE NATL ASSOC,VA,531311,16734,2006,44,1,1,6,1,0,1,N,N,17998,16770,100000,0,CHGOFF,70294,100000,50000,0,0,0.5,0,1320,18090,1
1,1515624008,AJAX RENT A CAR,LOS ANGELES,CA,90004,WILSHIRE BANK,CA,532111,13754,1997,120,7,1,0,0,1,0,0,N,,13757,100000,0,P I F,0,100000,75000,0,0,0.75,0,3600,17357,0
0,1516595010,"Trinity Financial Group, Inc.",ESCONDIDO,CA,92026,BANK OF AMERICA NATL ASSOC,NC,531210,16735,2006,56,3,1,2,3,0,1,Y,N,17674,16770,74300,0,CHGOFF,70525,74300,37150,0,0,0.5,0,1680,18450,1
1,1517425007,"Calfiornia Airways, Inc",Hayward,CA,94541,CALIFORNIA BANK & TRUST,CA,532411,16736,2006,84,2,1,0,2,0,1,Y,N,,16770,60399,0,P I F,0,25000,12500,0,0,0.5,0,2520,19290,0
0,1517494010,RENT-A-WRECK,BELLFLOWER,CA,90706,WILSHIRE BANK,CA,532111,13755,1997,120,1,2,0,0,1,0,0,N,,13818,50000,0,P I F,0,50000,40000,1,0,0.8,0,3600,17418,0
0,1519505000,Coldwell Banker The Oakdale Re,OAKDALE,CA,95361,BANK OF AMERICA NATL ASSOC,NC,531210,16737,2006,43,9,1,0,9,0,1,N,N,18129,16860,35000,0,CHGOFF,19119,20000,10000,0,0,0.5,0,1290,18150,1
0,1523425003,"LNTC PROPERTIES, LLC.",SUNNYVALE,CA,94089,U.S. BANK NATIONAL ASSOCIATION,OH,531390,16741,2006,84,1,2,1,2,0,1,Y,N,,16770,12973,0,P I F,0,10000,5000,1,0,0.5,0,2520,19290,0
1,1528046002,PLANET VIDEO,NORTH HOLLYWOOD,CA,91606,WELLS FARGO BANK NATL ASSOC,SD,532230,16889,2006,38,3,1,0,3,1,1,Y,N,17651,16952,49959,0,CHGOFF,29219,30000,15000,0,0,0.5,0,1140,18092,1
0,1532105003,"C'MAJ & ASSOCIATES, INC.",RIVERSIDE,CA,92504,CAPITAL ONE NATL ASSOC,VA,531390,16748,2006,58,5,1,0,5,0,1,Y,N,18409,16801,37695,0,CHGOFF,34164,35000,17500,0,0,0.5,0,1740,18541,1
0,1535505000,SEAN E. VIRTUE DBA SEAN VIRTUE,PALO ALTO,CA,94301,CAPITAL ONE NATL ASSOC,VA,531210,16749,2006,40,2,1,2,2,0,1,N,N,18415,16801,100000,0,CHGOFF,61731,100000,50000,0,0,0.5,1,1200,18001,1
1,1536045006,GPIMD Inc,LOS ANGELES,CA,90010,U.S. BANK NATIONAL ASSOCIATION,OH,531110,16749,2006,8,4,1,0,4,0,1,Y,N,19100,16770,209210,0,CHGOFF,14193,50000,25000,0,0,0.5,0,240,17010,1
0,1544125006,"JCC Investments, LLC",LAGUNA HILLS,CA,92653,BANK OF AMERICA NATL ASSOC,NC,531390,16757,2006,60,7,1,1,7,0,1,Y,N,,16891,40000,0,P I F,0,40000,20000,0,0,0.5,0,1800,18691,0
0,1549165006,Gino Green,ROCKLIN,CA,95677,U.S. BANK NATIONAL ASSOCIATION,OH,531390,16761,2006,57,13,2,0,13,0,1,Y,N,17672,16832,58292,0,CHGOFF,39369,40000,20000,1,0,0.5,0,1710,18542,1
0,1551555004,"Highlander Real Estate Group,",SACRAMENTO,CA,95825,BANK OF AMERICA NATL ASSOC,NC,531210,16762,2006,51,10,1,1,10,0,1,Y,N,17841,16801,74500,0,CHGOFF,50000,50000,25000,0,0,0.5,0,1530,18331,1
0,1553755009,kamco properties,LOS ANGELES,CA,90025,U.S. BANK NATIONAL ASSOCIATION,OH,531190,16765,2006,84,5,1,1,6,0,1,Y,N,,16801,45736,0,P I F,0,25000,12500,0,0,0.5,0,2520,19321,0
1,1554505006,"L.A. CITY BROKERS, INC.",LOS ANGELES,CA,90063,CAPITAL ONE NATL ASSOC,VA,531210,16765,2006,20,12,1,3,12,0,1,Y,N,18764,16801,84492,0,CHGOFF,20886,35000,17500,0,0,0.5,0,600,17401,1
1,1556055006,"Eminent Properties, LLC",SAN JOSE,CA,95128,BANK OF AMERICA NATL ASSOC,NC,531390,16768,2006,55,2,2,0,2,0,1,T,N,17785,16860,12700,0,CHGOFF,12317,12700,6350,1,0,0.5,0,1650,18510,1
1,1559255002,CHARLES A. HARMON DBA ADVANCED,SAN JOSE,CA,95123,CAPITAL ONE NATL ASSOC,VA,531210,16770,2006,55,1,1,2,1,0,1,N,N,17729,16801,25000,0,CHGOFF,20635,25000,12500,0,0,0.5,0,1650,18451,1
1,1559845002,REM PARTNERS,SAN FRANCISCO,CA,94111,U.S. BANK NATIONAL ASSOCIATION,OH,531210,16770,2006,84,2,2,0,2,0,1,Y,N,,16832,252539,0,P I F,0,50000,25000,1,0,0.5,0,2520,19352,0
1,1564626007,PROFESSIONAL ASSOCIATES CONSTR,SANTA ANA,CA,92701,CDC SMALL BUS. FINAN CORP,CA,531390,16891,2006,240,13,1,3,0,1,1,0,N,,16966,669000,0,P I F,0,669000,669000,0,1,1,0,7200,24166,0
0,1566546000,UNITED HOME LOANS,NEWPORT BEACH,CA,92663,WELLS FARGO BANK NATL ASSOC,SD,531210,16891,2006,48,1,1,1,2,1,1,Y,N,17667,17317,60000,0,CHGOFF,29997,30000,15000,0,0,0.5,0,1440,18757,1
1,1575335002,Open Door Realty,SAN JOSE,CA,95128,BANK OF AMERICA NATL ASSOC,NC,531210,16782,2006,84,3,1,0,3,0,1,Y,N,,16801,49310,0,P I F,0,25800,12900,0,0,0.5,0,2520,19321,0
1,1584505007,HARDIN APPRAISAL INC.,SANTA PAULA,CA,93060,CAPITAL ONE NATL ASSOC,VA,531320,16789,2006,53,2,2,2,2,0,1,N,N,18385,16832,35000,0,CHGOFF,15098,35000,17500,1,0,0.5,0,1590,18422,1
0,1585095006,Norair Youssefian,Glendale,CA,91205,WELLS FARGO BANK NATL ASSOC,CA,531210,16789,2006,300,4,1,4,8,0,1,N,N,,16832,952000,0,P I F,0,952000,714000,0,1,0.75,0,9000,25832,0
0,1592465008,"Caruthers Valuation Group, Inc",SAN BERNARDINO,CA,92408,BANK OF AMERICA NATL ASSOC,NC,531390,16792,2006,46,5,1,0,5,0,1,Y,N,18001,16832,133922,0,CHGOFF,49000,50000,25000,0,0,0.5,0,1380,18212,1
0,1593525004,Martin Macias dba Richie's Par,WHITTIER,CA,90606,BANK OF AMERICA NATL ASSOC,NC,532299,16793,2006,62,2,1,1,2,0,1,T,N,17562,16832,10500,0,CHGOFF,10500,10500,5250,0,0,0.5,0,1860,18692,1
0,1594094001,MONTEREY HOME VIDEO & THE MONT,THOUSAND OAKS,CA,91360,MERRILL LYNCH BANK USA,UT,533110,13787,1997,300,10,1,0,0,1,0,0,N,,13969,500000,0,P I F,0,500000,375000,0,1,0.75,0,9000,22969,0
0,1594795006,Help-U-Sell Hollywood Homes,LOS ANGELES,CA,90046,BANK OF AMERICA NATL ASSOC,NC,531210,16797,2006,84,3,2,0,3,0,1,Y,N,,16801,89500,0,P I F,0,50000,25000,1,0,0.5,0,2520,19321,0
0,1596715008,Sameer Hussain dba Sameer Huss,SANTA ANA,CA,92701,BANK OF AMERICA NATL ASSOC,NC,531210,16798,2006,43,2,1,1,2,0,1,N,N,18088,16832,79000,0,CHGOFF,49500,50000,25000,0,0,0.5,0,1290,18122,1
0,1597085000,RMC Financial,HAYWARD,CA,94541,BANK OF AMERICA NATL ASSOC,NC,531210,16798,2006,84,1,2,0,1,0,1,Y,N,,16891,65000,0,P I F,0,65000,32500,1,0,0.5,0,2520,19411,0
0,1597665008,Advanced Performance Real Esta,STOCKTON,CA,95212,BANK OF AMERICA NATL ASSOC,NC,531210,16799,2006,49,1,2,0,1,0,1,N,N,18091,16982,7000,0,CHGOFF,6030,7000,3500,1,0,0.5,0,1470,18452,1
0,1608495001,CREAM CORPORATION,SAN DIEGO,CA,92109,U.S. BANK NATIONAL ASSOCIATION,OH,531210,16810,2006,52,1,2,0,1,0,1,Y,N,17868,16832,25029,0,CHGOFF,9867,10000,5000,1,0,0.5,0,1560,18392,1
0,1608905004,JORGE A. NAJERA DBA VIDEO ZONE,SAN FRANCISCO,CA,94108,CAPITAL ONE NATL ASSOC,VA,532230,16811,2006,84,4,1,1,4,0,1,N,N,,16860,15000,0,P I F,0,15000,7500,0,0,0.5,0,2520,19380,0
1,1615195003,DAWN THOMAS INGLE DBA AMERICAN,"SACREMENTO,",CA,95814,CAPITAL ONE NATL ASSOC,VA,531210,16814,2006,47,1,1,0,1,0,1,Y,N,18246,16860,46723,0,CHGOFF,17840,25000,12500,0,0,0.5,0,1410,18270,1
0,1615735010,Ronald L. Roberts dba Realty E,Sacramento,CA,95831,CALIFORNIA BANK & TRUST,CA,531210,16814,2006,46,7,1,0,7,0,1,Y,N,18004,16832,85000,0,CHGOFF,40977,50000,25000,0,0,0.5,0,1380,18212,1
0,1617135000,MAROL DEAN CONNELLY DBA PROPER,MANTECA,CA,95337,CAPITAL ONE NATL ASSOC,VA,531210,16818,2006,59,1,1,2,1,0,1,N,N,18371,16860,50000,0,CHGOFF,44467,50000,25000,0,0,0.5,0,1770,18630,1
0,1625605010,"R E C S, Inc.",HUNTINGTON BEACH,CA,92648,BANK OF AMERICA NATL ASSOC,NC,531210,16824,2006,53,3,1,0,3,0,1,Y,N,17804,16832,31850,0,CHGOFF,24400,25000,12500,0,0,0.5,0,1590,18422,1
1,1629356000,"GENERATOR SERVICES CO., INC.",RANCHO CUCAMONGA,CA,91730,CDC SMALL BUS. FINAN CORP,CA,532490,16897,2006,240,34,1,5,0,1,1,0,N,,17029,905000,0,P I F,0,905000,905000,0,1,1,0,7200,24229,0
0,1631875006,SAYED FU MAHMUD DBA VISION WOR,LOS ANGELES,CA,90020,CAPITAL ONE NATL ASSOC,VA,532230,16827,2006,84,2,1,2,2,0,1,N,N,,16860,50000,0,P I F,0,50000,25000,0,0,0.5,0,2520,19380,0
1,1638634000,VIDEO PLAZA,RIVERSIDE,CA,92509,WILSHIRE BANK,CA,532230,13810,1998,120,2,1,0,0,1,0,0,N,,13848,50000,0,P I F,0,50000,40000,0,0,0.8,0,3600,17448,0
0,1638935003,Century 21 Executive,FONTANA,CA,92336,BANK OF AMERICA NATL ASSOC,NC,531210,16832,2006,54,4,1,1,4,15710,1,T,N,17848,16860,79500,0,CHGOFF,50000,50000,25000,0,0,0.5,0,1620,18480,1
1,1653445007,All Equipment Leasing LLC,BEVERLY HILLS,CA,90210,BANK OF AMERICA NATL ASSOC,NC,532310,16840,2006,72,4,2,0,4,0,1,Y,N,17259,16860,35600,0,CHGOFF,19800,20000,10000,1,0,0.5,0,2160,19020,1
0,1654475007,M and S Real Estate Services,MURRIETA,CA,92562,BANK OF AMERICA NATL ASSOC,NC,531320,16841,2006,64,2,2,0,2,0,1,T,N,17513,16860,14880,0,CHGOFF,9935,10000,5000,1,0,0.5,0,1920,18780,1
0,1654765000,"Forkliftsdirect.Com, LTD.",SAN DIMAS,CA,91773,BANK OF AMERICA NATL ASSOC,NC,532412,16841,2006,55,4,2,0,4,0,1,Y,N,17868,16921,9350,0,P I F,9350,10000,5000,1,0,0.5,0,1650,18571,0
0,1669295004,ROBERT R GONZAGA DBA ASSIST2SE,PANORAMA CITY,CA,91402,BANK OF AMERICA NATL ASSOC,NC,531210,16849,2006,50,3,2,2,3,0,1,Y,N,17931,16860,60500,0,CHGOFF,40250,40500,20250,1,0,0.5,0,1500,18360,1
1,1672435010,Movie Land,Los Angeles,CA,90005,WILSHIRE BANK,CA,532230,16853,2006,21,1,1,0,1,0,1,N,N,18471,16891,50000,0,CHGOFF,31469,50000,25000,0,0,0.5,1,630,17521,1
1,1673255006,OLEG B. BUBNYAK,SACRAMENTO,CA,95842,U.S. BANK NATIONAL ASSOCIATION,OH,531210,16853,2006,50,2,1,1,3,0,1,Y,N,17969,16891,32952,0,CHGOFF,9477,10000,5000,0,0,0.5,0,1500,18391,1
0,1675155004,Timothy D. Proschold,LOS ALTOS,CA,94023,BANK OF AMERICA NATL ASSOC,NC,531210,16854,2006,84,1,1,0,1,0,1,Y,N,,16891,50000,0,P I F,0,25000,12500,0,0,0.5,0,2520,19411,0
0,1675225001,Geronimo Creek Film Co.,LOS ANGELES,CA,90041,BANK OF AMERICA NATL ASSOC,NC,532490,16854,2006,84,1,2,0,1,0,1,Y,N,,16891,29000,0,P I F,0,10000,5000,1,0,0.5,0,2520,19411,0
0,1676165009,Creative Lending Solutions,La Mesa,CA,91941,"BUSINESS LOAN CENTER, LLC",FL,531210,16854,2006,58,5,2,1,5,0,1,N,N,17878,16891,25000,0,CHGOFF,20198,25000,21250,1,0,0.85,0,1740,18631,1
1,1680735006,Good Land Inchrist Inc.,FULLERTON,CA,92832,BANK OF AMERICA NATL ASSOC,NC,531311,16856,2006,59,5,2,0,5,0,1,T,N,17675,16891,50000,0,CHGOFF,49995,50000,25000,1,0,0.5,0,1770,18661,1
1,1682495010,FIRST INTERNATIONAL FINANCE CO,ONTARIO,CA,91764,CAPITAL ONE NATL ASSOC,VA,531210,16859,2006,37,30,2,2,30,0,1,N,N,18351,16891,25000,0,CHGOFF,14733,25000,12500,1,0,0.5,1,1110,18001,1
0,1682745002,Act Fast Inc,RANCHO SANTA MARGARITA,CA,92688,U.S. BANK NATIONAL ASSOCIATION,OH,531312,16859,2006,61,1,2,0,1,0,1,Y,N,17632,16891,77872,0,CHGOFF,39444,41000,20500,1,0,0.5,0,1830,18721,1
0,1682915005,MANISHA HUNTER DBA REED APPRAI,BURBANK,CA,91506,CAPITAL ONE NATL ASSOC,VA,531320,16859,2006,65,2,1,3,2,0,1,N,N,17500,16891,25000,0,CHGOFF,23373,25000,12500,0,0,0.5,0,1950,18841,1
1,1683875008,Bennett Telecom,OAKDALE,CA,95361,BANK OF AMERICA NATL ASSOC,NC,532490,16860,2006,84,1,1,3,1,0,1,Y,N,,16891,452942,0,P I F,0,100000,50000,0,0,0.5,0,2520,19411,0
0,1686755002,"Platinum Land Company, Inc. db",MOORPARK,CA,93021,BANK OF AMERICA NATL ASSOC,NC,531210,16861,2006,42,13,1,1,13,0,1,N,N,18200,16891,64500,0,CHGOFF,44950,45000,22500,0,0,0.5,0,1260,18151,1
0,1689965001,"LocalTech, Inc. dba Mr. Microp",San Francisco,CA,94124,CALIFORNIA BANK & TRUST,CA,532210,16862,2006,84,2,1,0,2,0,1,Y,N,,16982,123471,0,P I F,0,50000,25000,0,0,0.5,0,2520,19502,0
1,1692995000,Romamer Consulting Corp.,LONG BEACH,CA,90806,BANK OF AMERICA NATL ASSOC,NC,531390,16863,2006,32,2,2,0,2,0,1,Y,N,18480,16891,37064,0,CHGOFF,1963,36000,18000,1,0,0.5,1,960,17851,1
1,1693895007,"PRIORITY NATIONAL LEASING, INC",CLOVIS,CA,93619,CAPITAL ONE NATL ASSOC,VA,532490,16866,2006,24,5,1,2,5,0,1,Y,N,18899,16921,92929,0,CHGOFF,42580,50000,25000,0,0,0.5,1,720,17641,1
1,1694275000,JAMES BURKE PINTO,SANTA CLARITA,CA,91390,CAPITAL ONE NATL ASSOC,VA,532490,16866,2006,23,3,1,0,3,0,1,N,N,18882,16891,20000,0,CHGOFF,9210,20000,10000,0,0,0.5,1,690,17581,1
